,10K,10Q,8K,cik,exchanges,firm_name,fiscal_end,sic_code,sic_description,tickers
5306,1.0,1.0,1.0,0001210708,['Nasdaq'],"Hudson Global, Inc.",1231,7363,Services-Help Supply Services,['HSON']
5307,1.0,1.0,1.0,0001643154,['OTC'],"iANTHUS CAPITAL HOLDINGS, INC.",1231,0100,Agricultural Production-Crops,['ITHUF']
5308,1.0,1.0,1.0,0001674227,['Nasdaq'],SCWorx Corp.,1231,7990,Services-Miscellaneous Amusement & Recreation,['WORX']
5309,1.0,1.0,1.0,0000028412,['NYSE'],COMERICA INC /NEW/,1231,6021,National Commercial Banks,['CMA']
5310,1.0,1.0,1.0,0001842659,"['NYSE', 'NYSE', 'NYSE']",Corsair Partnering Corp,1231,6770,Blank Checks,"['CORS', 'CORS-WT', 'CORS-UN']"
5311,1.0,1.0,1.0,0001614826,[''],"Edge Data Solutions, Inc.",1231,3790,Miscellaneous Transportation Equipment,['EDGS']
5312,1.0,1.0,1.0,0001025771,[''],CHASE PACKAGING CORP,1231,0700,Agricultural Services,['WHLT']
5313,1.0,1.0,1.0,0000315293,['NYSE'],Aon plc,1231,6411,"Insurance Agents, Brokers & Service",['AON']
5314,0.0,0.0,0.0,0001845036,[''],Oaktree Acquisition Corp. III,1231,6770,Blank Checks,['OACC']
5315,1.0,1.0,1.0,0001579010,['OTC'],"Life On Earth, Inc.",0531,2080,Beverages,['LFER']
5316,1.0,1.0,1.0,0000921114,['NYSE'],"Armata Pharmaceuticals, Inc.",1231,2836,"Biological Products, (No Diagnostic Substances)",['ARMP']
5317,0.0,0.0,0.0,0001751876,['Nasdaq'],Happiness Development Group Ltd,0331,2833,Medicinal Chemicals & Botanical Products,['HAPP']
5318,1.0,1.0,1.0,0001328792,['OTC'],TECHPRECISION CORP,0331,3440,Fabricated Structural Metal Products,['TPCS']
5319,1.0,1.0,1.0,0001294133,['Nasdaq'],Inogen Inc,1231,3842,"Orthopedic, Prosthetic & Surgical Appliances & Supplies",['INGN']
5320,1.0,1.0,1.0,0001823034,"['Nasdaq', 'Nasdaq', 'Nasdaq']",Hudson Executive Investment Corp. III,1231,6770,Blank Checks,"['HIII', 'HIIIU', 'HIIIW']"
5321,1.0,1.0,1.0,0001550453,[''],TriLinc Global Impact Fund LLC,1231,6199,Finance Services,['TRLC']
5322,1.0,1.0,1.0,0001004702,"['Nasdaq', 'Nasdaq']",OCEANFIRST FINANCIAL CORP,1231,6035,"Savings Institution, Federally Chartered","['OCFC', 'OCFCP']"
5323,1.0,1.0,1.0,0001274737,['Nasdaq'],EXAGEN INC.,1231,8071,Services-Medical Laboratories,['XGN']
5324,0.0,0.0,0.0,0001230869,['NYSE'],ASA Gold & Precious Metals Ltd,1130,,,['ASA']
5325,0.0,0.0,0.0,0001370416,['Nasdaq'],WESTPORT FUEL SYSTEMS INC.,,3510,Engines & Turbines,['WPRT']
5326,1.0,1.0,1.0,0001397187,['Nasdaq'],lululemon athletica inc.,0202,2300,Apparel & Other Finishd Prods of  Fabrics & Similar Matl,['LULU']
5327,1.0,1.0,1.0,0000945828,['OTC'],AMERITYRE CORP,0630,3011,Tires & Inner Tubes,['AMTY']
5328,1.0,1.0,1.0,0001839439,['Nasdaq'],"PAYCOR HCM, INC.",0630,7372,Services-Prepackaged Software,['PYCR']
5329,1.0,1.0,1.0,0001647639,['Nasdaq'],"Upstart Holdings, Inc.",1231,6199,Finance Services,['UPST']
5330,1.0,0.0,1.0,0001931691,"['Nasdaq', 'Nasdaq', 'Nasdaq']",Mobiv Acquisition Corp,1231,6770,Blank Checks,"['MOBV', 'MOBVW', 'MOBVU']"
5331,1.0,1.0,1.0,0000737758,['NYSE'],TORO CO,1031,3524,Lawn & Garden Tractors & Home Lawn & Gardens Equip,['TTC']
5332,1.0,1.0,1.0,0001281761,"['NYSE', 'NYSE', 'NYSE', 'NYSE']",REGIONS FINANCIAL CORP,1231,6021,National Commercial Banks,"['RF', 'RF-PB', 'RF-PC', 'RF-PE']"
5333,0.0,0.0,0.0,0001376891,"['OTC', 'OTC']",Experian Group LTD,0331,8880,American Depositary Receipts,"['EXPGY', 'EXPGF']"
5334,1.0,1.0,1.0,0000066496,[''],MILLS MUSIC TRUST,1231,6794,Patent Owners & Lessors,['MMTRS']
5335,1.0,1.0,1.0,0001711291,['NYSE'],CURO Group Holdings Corp.,1231,6199,Finance Services,['CURO']
5336,1.0,1.0,1.0,0001705682,['NYSE'],Venator Materials PLC,1231,2810,Industrial Inorganic Chemicals,['VNTR']
5337,1.0,1.0,1.0,0001445499,['Nasdaq'],IMPEL PHARMACEUTICALS INC,0426,2834,Pharmaceutical Preparations,['IMPL']
5338,1.0,1.0,1.0,0000011544,"['NYSE', 'NYSE', 'NYSE', 'NYSE', 'NYSE']",BERKLEY W R CORP,1231,6331,"Fire, Marine & Casualty Insurance","['WRB', 'WRB-PE', 'WRB-PH', 'WRB-PG', 'WRB-PF']"
5339,1.0,1.0,1.0,0001568969,['OTC'],"APPYEA, INC",0630,7371,Services-Computer Programming Services,['APYP']
5340,1.0,1.0,1.0,0001169445,['Nasdaq'],COMPUTER PROGRAMS & SYSTEMS INC,1231,7371,Services-Computer Programming Services,['CPSI']
5341,1.0,1.0,1.0,0001786117,['NYSE'],"Alpine Income Property Trust, Inc.",1231,6798,Real Estate Investment Trusts,['PINE']
5342,1.0,1.0,1.0,0001402057,['Nasdaq'],CDW Corp,1231,5961,Retail-Catalog & Mail-Order Houses,['CDW']
5343,0.0,0.0,0.0,0001790169,['Nasdaq'],Flora Growth Corp.,1231,2834,Pharmaceutical Preparations,['FLGC']
5344,1.0,1.0,1.0,0001868573,"['Nasdaq', 'Nasdaq', 'Nasdaq']",APx Acquisition Corp. I,,6770,Blank Checks,"['APXI', 'APXIU', 'APXIW']"
5345,0.0,0.0,0.0,0001856071,[''],RichSpace Acquisition Corp.,,6770,Blank Checks,['RICH']
5346,1.0,1.0,1.0,0000006281,['Nasdaq'],ANALOG DEVICES INC,1029,3674,Semiconductors & Related Devices,['ADI']
5347,1.0,1.0,1.0,0001838697,"['Nasdaq', 'Nasdaq', 'Nasdaq']",Broadscale Acquisition Corp.,1231,4911,Electric Services,"['SCLE', 'SCLEW', 'SCLEU']"
5348,1.0,1.0,1.0,0001870143,"['NYSE', 'NYSE', 'NYSE']",RCF Acquisition Corp.,1231,6770,Blank Checks,"['RCFA', 'RCFA-WT', 'RCFA-UN']"
5349,0.0,0.0,0.0,0001449005,"['OTC', 'OTC']",JSR Corp.,,,,"['JSCPY', 'JSCPF']"
5350,1.0,1.0,1.0,0001852931,"['Nasdaq', 'Nasdaq', 'Nasdaq']",NewHold Investment Corp. II,1231,6770,Blank Checks,"['NHIC', 'NHICW', 'NHICU']"
5351,1.0,1.0,1.0,0001142596,['Nasdaq'],NUVASIVE INC,1231,3841,Surgical & Medical Instruments & Apparatus,['NUVA']
5352,1.0,1.0,1.0,0000912766,['Nasdaq'],"LAUREATE EDUCATION, INC.",1231,8200,Services-Educational Services,['LAUR']
5353,0.0,0.0,0.0,0001793895,[''],CDT Environmental Technology Investment Holdings Ltd,1231,4950,Sanitary Services,['CDTG']
5354,0.0,0.0,0.0,0000314590,"['NYSE', 'OTC']",SASOL LTD,0630,1311,Crude Petroleum & Natural Gas,"['SSL', 'SASOF']"
5355,1.0,0.0,0.0,0001871181,['OTC'],"Qualis Innovations, Inc.",1231,3841,Surgical & Medical Instruments & Apparatus,['QLIS']
5356,1.0,1.0,1.0,0000097745,['NYSE'],THERMO FISHER SCIENTIFIC INC.,1231,3829,"Measuring & Controlling Devices, NEC",['TMO']
5357,1.0,1.0,1.0,0001021270,['Nasdaq'],"BBQ HOLDINGS, INC.",0102,5812,Retail-Eating  Places,['BBQ']
5358,0.0,0.0,0.0,0001655891,['Nasdaq'],TORM plc,1231,4412,Deep Sea Foreign Transportation of  Freight,['TRMD']
5359,1.0,1.0,1.0,0001606909,['Nasdaq'],Pangaea Logistics Solutions Ltd.,1231,4412,Deep Sea Foreign Transportation of  Freight,['PANL']
5360,1.0,1.0,1.0,0001526113,"['NYSE', 'NYSE', 'NYSE']","Global Net Lease, Inc.",1231,6798,Real Estate Investment Trusts,"['GNL', 'GNL-PA', 'GNL-PB']"
5361,0.0,0.0,1.0,0001340736,['NYSE'],Eaton Vance Tax-Managed Diversified Equity Income Fund,1031,,,['ETY']
5362,1.0,1.0,1.0,0000809248,['Nasdaq'],"CARROLS RESTAURANT GROUP, INC.",1231,5812,Retail-Eating  Places,['TAST']
5363,0.0,0.0,0.0,0001816815,['Nasdaq'],Bon Natural Life Ltd,0930,2833,Medicinal Chemicals & Botanical Products,['BON']
5364,0.0,0.0,0.0,0001890897,[''],Pomelo Acquisition Corp Ltd,1231,6770,Blank Checks,['PACL']
5365,0.0,0.0,1.0,0001527352,"['Nasdaq', 'Nasdaq']","Nexalin Technology, Inc.",1231,3845,Electromedical & Electrotherapeutic Apparatus,"['NXL', 'NXLIW']"
5366,0.0,0.0,1.0,0001478888,['NYSE'],Nuveen Taxable Municipal Income Fund,,,,['NBB']
5367,0.0,0.0,1.0,0001462586,['NYSE'],Western Asset Investment Grade Defined Opportunity Trust Inc.,1130,,,['IGI']
5368,1.0,1.0,1.0,0001823608,['Nasdaq'],Amalgamated Financial Corp.,1231,6022,State Commercial Banks,['AMAL']
5369,1.0,1.0,1.0,0001551887,['OTC'],DUESENBERG TECHNOLOGIES INC.,1031,7372,Services-Prepackaged Software,['DUSYF']
5370,1.0,1.0,1.0,0001807707,"['Nasdaq', 'Nasdaq']","AppHarvest, Inc.",1231,0100,Agricultural Production-Crops,"['APPH', 'APPHW']"
5371,1.0,1.0,1.0,0000039311,['Nasdaq'],INDEPENDENT BANK CORP /MI/,1231,6022,State Commercial Banks,['IBCP']
5372,1.0,1.0,1.0,0001527702,['OTC'],iQSTEL Inc,1231,4813,Telephone Communications (No Radiotelephone),['IQST']
5373,0.0,0.0,0.0,0001871928,['OTC'],Luxxfolio Holdings Inc.,0831,,,['LUXFF']
5374,1.0,1.0,1.0,0001119897,['OTC'],PCT LTD,1231,3590,Misc Industrial & Commercial Machinery & Equipment,['PCTL']
5375,1.0,1.0,1.0,0001674335,['NYSE'],"JELD-WEN Holding, Inc.",1231,2430,"Millwood, Veneer, Plywood, & Structural Wood Members",['JELD']
5376,1.0,1.0,1.0,0001840776,"['NYSE', 'NYSE']","Hagerty, Inc.",1231,6411,"Insurance Agents, Brokers & Service","['HGTY', 'HGTY-WT']"
5377,1.0,1.0,1.0,0001442999,['OTC'],ALTEROLA BIOTECH INC.,0331,2833,Medicinal Chemicals & Botanical Products,['ABTI']
5378,1.0,1.0,1.0,0001515673,['Nasdaq'],Ultragenyx Pharmaceutical Inc.,1231,2834,Pharmaceutical Preparations,['RARE']
5379,0.0,0.0,0.0,0001604522,['NYSE'],Tekla Healthcare Opportunities Fund,0930,,,['THQ']
5380,1.0,1.0,1.0,0000718332,['Nasdaq'],"RAVE RESTAURANT GROUP, INC.",0626,5140,Wholesale-Groceries & Related Products,['RAVE']
5381,1.0,1.0,1.0,0001729997,['OTC'],Grayscale Digital Large Cap Fund LLC,0630,6221,Commodity Contracts Brokers & Dealers,['GDLC']
5382,1.0,1.0,1.0,0001805385,"['Nasdaq', 'Nasdaq']","Evolv Technologies Holdings, Inc.",1231,3577,"Computer Peripheral Equipment, NEC","['EVLV', 'EVLVW']"
5383,0.0,0.0,0.0,0001546354,"['OTC', 'OTC']",Dufry AG/ADR,,8880,American Depositary Receipts,"['DUFRY', 'DFRYF']"
5384,1.0,1.0,1.0,0001830531,"['Nasdaq', 'Nasdaq', 'Nasdaq']",Provident Acquisition Corp.,1231,7372,Services-Prepackaged Software,"['PAQC', 'PAQCW', 'PAQCU']"
5385,1.0,1.0,1.0,0000045876,['NYSE'],HARSCO CORP,1231,8900,"Services-Services, NEC",['HSC']
5386,1.0,1.0,1.0,0001651094,['NYSE'],"Elevate Credit, Inc.",1231,6199,Finance Services,['ELVT']
5387,1.0,1.0,1.0,0001711012,['Nasdaq'],Senmiao Technology Ltd,0331,6199,Finance Services,['AIHS']
5388,1.0,1.0,1.0,0001575434,['Nasdaq'],"Vericity, Inc.",1231,6311,Life Insurance,['VERY']
5389,0.0,0.0,0.0,0001041934,['Nasdaq'],EDAP TMS SA,1231,3845,Electromedical & Electrotherapeutic Apparatus,['EDAP']
5390,1.0,1.0,1.0,0001690437,['NYSE'],GraniteShares Gold Trust,,6221,Commodity Contracts Brokers & Dealers,['BAR']
5391,1.0,1.0,1.0,0000768899,['NYSE'],"TrueBlue, Inc.",1225,7363,Services-Help Supply Services,['TBI']
5392,1.0,1.0,1.0,0001867757,"['Nasdaq', 'Nasdaq', 'Nasdaq', 'Nasdaq']",Blockchain Moon Acquisition Corp.,1231,6770,Blank Checks,"['BMAQ', 'BMAQW', 'BMAQU', 'BMAQR']"
5393,1.0,1.0,1.0,0001607549,['OTC'],Applied BioSciences Corp.,0331,2040,Grain Mill Products,['APPB']
5394,0.0,0.0,0.0,0001914818,['Nasdaq'],Starbox Group Holdings Ltd.,0930,7310,Services-Advertising,['STBX']
5395,1.0,1.0,1.0,0000050863,['Nasdaq'],INTEL CORP,1228,3674,Semiconductors & Related Devices,['INTC']
5396,0.0,0.0,0.0,0001789299,['Nasdaq'],UTime Ltd,1231,3600,Electronic & Other Electrical Equipment (No Computer Equip),['UTME']
5397,1.0,1.0,1.0,0000812306,[''],PROCYON CORP,0630,2834,Pharmaceutical Preparations,['PCYN']
5398,0.0,0.0,0.0,0001828316,['Nasdaq'],Pharming Group N.V.,1231,2834,Pharmaceutical Preparations,['PHAR']
5399,1.0,1.0,1.0,0001748790,"['NYSE', 'OTC']",Amcor plc,0630,3990,Miscellaneous Manufacturing Industries,"['AMCR', 'AMCCF']"
5400,0.0,0.0,1.0,0000748691,['NYSE'],KOREA FUND INC,0630,,,['KF']
5401,1.0,1.0,1.0,0001029142,['Nasdaq'],DYNAVAX TECHNOLOGIES CORP,1231,2834,Pharmaceutical Preparations,['DVAX']
5402,1.0,1.0,1.0,0001626644,['OTC'],"Odyssey Health, Inc.",0731,3841,Surgical & Medical Instruments & Apparatus,['ODYY']
5403,1.0,1.0,1.0,0001609804,['NYSE'],Orion Engineered Carbons S.A.,1231,2890,Miscellaneous Chemical Products,['OEC']
5404,1.0,1.0,1.0,0001124941,['Nasdaq'],BEACON ROOFING SUPPLY INC,1231,5030,Wholesale-Lumber & Other Construction Materials,['BECN']
5405,1.0,1.0,1.0,0000842518,['NYSE'],EVANS BANCORP INC,1231,6021,National Commercial Banks,['EVBN']
5406,0.0,0.0,0.0,0000928876,['Nasdaq'],TOWER SEMICONDUCTOR LTD,1231,3674,Semiconductors & Related Devices,['TSEM']
5407,1.0,1.0,1.0,0001657642,['OTC'],Parkway Acquisition Corp.,1231,6022,State Commercial Banks,['PKKW']
5408,1.0,1.0,1.0,0000949870,['NYSE'],BOSTON BEER CO INC,1226,2082,Malt Beverages,['SAM']
5409,0.0,0.0,0.0,0001091587,"['NYSE', 'OTC']",ABB LTD,1231,3613,Switchgear & Switchboard Apparatus,"['ABB', 'ABLZF']"
5410,1.0,1.0,1.0,0001124804,['Nasdaq'],"ALLSCRIPTS HEALTHCARE SOLUTIONS, INC.",1231,7373,Services-Computer Integrated Systems Design,['MDRX']
5411,1.0,1.0,1.0,0001881592,['Nasdaq'],"NSTS Bancorp, Inc.",1231,6035,"Savings Institution, Federally Chartered",['NSTS']
5412,1.0,1.0,1.0,0001635984,['Nasdaq'],"National Western Life Group, Inc.",1231,6311,Life Insurance,['NWLI']
5413,1.0,1.0,1.0,0001533106,['OTC'],"ARGENTUM 47, INC.",1231,8742,Services-Management Consulting Services,['ARGQ']
5414,1.0,1.0,1.0,0001752372,"['', 'OTC']",Ezagoo Ltd,1231,7310,Services-Advertising,"['EZAGOO', 'EZOO']"
5415,1.0,1.0,1.0,0001409375,['Nasdaq'],"ORION ENERGY SYSTEMS, INC.",0331,3640,Electric Lighting & Wiring Equipment,['OESX']
5416,1.0,1.0,1.0,0001468666,['Nasdaq'],SecureWorks Corp,0131,7372,Services-Prepackaged Software,['SCWX']
5417,0.0,0.0,1.0,0001258623,['NYSE'],EATON VANCE SENIOR FLOATING RATE TRUST,1031,,,['EFR']
5418,1.0,1.0,1.0,0001859310,"['Nasdaq', 'Nasdaq']",Minority Equality Opportunities Acquisition Inc.,1231,6770,Blank Checks,"['MEOA', 'MEOAW']"
5419,1.0,1.0,1.0,0001429393,[''],"Trutankless, Inc.",1231,3630,Household Appliances,['TKLS']
5420,0.0,0.0,0.0,0001828253,['Nasdaq'],Evaxion Biotech A/S,1231,2836,"Biological Products, (No Diagnostic Substances)",['EVAX']
5421,1.0,1.0,1.0,0001090396,['OTC'],TABLE TRAC INC,1231,7990,Services-Miscellaneous Amusement & Recreation,['TBTC']
5422,1.0,1.0,1.0,0000783280,['NYSE'],DUKE REALTY CORP,1231,6798,Real Estate Investment Trusts,['DRE']
5423,1.0,1.0,1.0,0001398659,['NYSE'],Genpact LTD,1231,8742,Services-Management Consulting Services,['G']
5424,1.0,1.0,1.0,0000850460,['Nasdaq'],ENCORE WIRE CORP,1231,3350,Rolling Drawing & Extruding of  Nonferrous Metals,['WIRE']
5425,1.0,1.0,1.0,0001524769,['OTC'],CHESAPEAKE GRANITE WASH TRUST,1231,1311,Crude Petroleum & Natural Gas,['CHKR']
5426,1.0,1.0,1.0,0000831489,[''],SCORES HOLDING CO INC,1231,7900,Services-Amusement & Recreation Services,['SCRH']
5427,1.0,1.0,1.0,0001130144,['Nasdaq'],SIERRA BANCORP,1231,6022,State Commercial Banks,['BSRR']
5428,1.0,1.0,1.0,0000908255,['NYSE'],BORGWARNER INC,1231,3714,Motor Vehicle Parts & Accessories,['BWA']
5429,1.0,1.0,1.0,0001530950,['NYSE'],"Post Holdings, Inc.",0930,2040,Grain Mill Products,['POST']
5430,1.0,0.0,1.0,0001141284,['Nasdaq'],ACTELIS NETWORKS INC,1231,3669,"Communications Equipment, NEC",['ASNS']
5431,1.0,1.0,1.0,0001576263,['Nasdaq'],"Mirati Therapeutics, Inc.",1231,2834,Pharmaceutical Preparations,['MRTX']
5432,0.0,0.0,1.0,0001861115,['NYSE'],Nuveen Multi-Asset Income Fund,,,,['NMAI']
5433,0.0,0.0,0.0,0001111863,['Nasdaq'],SIERRA WIRELESS INC,1231,3663,Radio & Tv Broadcasting & Communications Equipment,['SWIR']
5434,1.0,1.0,1.0,0001677077,['Nasdaq'],"Alzamend Neuro, Inc.",0430,2834,Pharmaceutical Preparations,['ALZN']
5435,1.0,1.0,1.0,0001226616,['Nasdaq'],MEDICINOVA INC,1231,2834,Pharmaceutical Preparations,['MNOV']
5436,0.0,0.0,1.0,0001935979,['NYSE'],Biohaven Ltd.,1231,2834,Pharmaceutical Preparations,['BHVN']
5437,0.0,0.0,1.0,0000887394,['NYSE'],"BLACKROCK MUNIYIELD QUALITY FUND II, INC.",1031,,,['MQT']
5438,1.0,1.0,1.0,0001653482,['Nasdaq'],Gitlab Inc.,0131,7372,Services-Prepackaged Software,['GTLB']
5439,1.0,1.0,1.0,0000903419,['Nasdaq'],ALERUS FINANCIAL CORP,1231,6021,National Commercial Banks,['ALRS']
5440,1.0,1.0,1.0,0001169652,['NYSE'],CHANNELADVISOR CORP,1231,7372,Services-Prepackaged Software,['ECOM']
5441,1.0,1.0,1.0,0001528930,"['Nasdaq', 'Nasdaq']","Franchise Group, Inc.",1225,6794,Patent Owners & Lessors,"['FRG', 'FRGAP']"
5442,1.0,1.0,1.0,0001513363,['Nasdaq'],FIDUS INVESTMENT Corp,1231,,,['FDUS']
5443,1.0,1.0,1.0,0001865506,"['Nasdaq', 'Nasdaq', 'Nasdaq']",ESGEN Acquisition Corp,1231,6770,Blank Checks,"['ESAC', 'ESACU', 'ESACW']"
5444,1.0,1.0,1.0,0001490281,['Nasdaq'],"Groupon, Inc.",1231,7311,Services-Advertising Agencies,['GRPN']
5445,1.0,1.0,1.0,0001069530,['Nasdaq'],CASSAVA SCIENCES INC,1231,2834,Pharmaceutical Preparations,['SAVA']
5446,1.0,1.0,1.0,0000084112,['OTC'],"GEORGE RISK INDUSTRIES, INC.",0430,3669,"Communications Equipment, NEC",['RSKIA']
5447,1.0,1.0,1.0,0000941685,['OTC'],IMAGEWARE SYSTEMS INC,1231,7372,Services-Prepackaged Software,['IWSY']
5448,1.0,0.0,1.0,0001882078,"['', 'Nasdaq', 'Nasdaq', 'Nasdaq']",Arisz Acquisition Corp.,0930,6770,Blank Checks,"['ARIZ', 'ARIZW', 'ARIZU', 'ARIZR']"
5449,1.0,1.0,1.0,0001487952,['NYSE'],"Vishay Precision Group, Inc.",1231,3670,Electronic Components & Accessories,['VPG']
5450,1.0,1.0,1.0,0000927003,['Nasdaq'],ADVANCED ENERGY INDUSTRIES INC,1231,3679,"Electronic Components, NEC",['AEIS']
5451,1.0,1.0,1.0,0001293818,['Nasdaq'],OPGEN INC,1231,8071,Services-Medical Laboratories,['OPGN']
5452,1.0,1.0,1.0,0001016178,['Nasdaq'],CARVER BANCORP INC,0331,6035,"Savings Institution, Federally Chartered",['CARV']
5453,0.0,0.0,1.0,0001169717,"['', 'Nasdaq']",INVESCO BLDRS INDEX FUNDS TRUST,0930,,,"['ADRU', 'ADRE']"
5454,1.0,1.0,1.0,0001707502,['Nasdaq'],Solid Biosciences Inc.,1231,2836,"Biological Products, (No Diagnostic Substances)",['SLDB']
5455,0.0,0.0,0.0,0001329394,['Nasdaq'],Silicon Motion Technology CORP,1231,3674,Semiconductors & Related Devices,['SIMO']
5456,0.0,0.0,0.0,0001874252,['Nasdaq'],MAINZ BIOMED N.V.,1231,2834,Pharmaceutical Preparations,['MYNZ']
5457,1.0,1.0,1.0,0001843121,"['NYSE', 'NYSE']",Magnum Opus Acquisition Ltd,1231,2721,Periodicals: Publishing or  Publishing & Printing,"['OPA', 'OPA-WT']"
5458,1.0,1.0,1.0,0001137547,['Nasdaq'],UNITED SECURITY BANCSHARES,1231,6021,National Commercial Banks,['UBFO']
5459,1.0,1.0,1.0,0001843988,['NYSE'],two,1231,6770,Blank Checks,['TWOA']
5460,0.0,0.0,0.0,0001571549,"['OTC', 'OTC']",Salvatore Ferragamo S.p.A./ADR,,8880,American Depositary Receipts,"['SFRGY', 'SFRGF']"
5461,0.0,0.0,1.0,0001539337,['NYSE'],Nuveen Real Asset Income & Growth Fund,,,,['JRI']
5462,0.0,0.0,1.0,0001568292,['NYSE'],Delaware Ivy High Income Opportunities Fund,,,,['IVH']
5463,0.0,0.0,0.0,0000901832,"['Nasdaq', 'OTC']",ASTRAZENECA PLC,1231,2834,Pharmaceutical Preparations,"['AZN', 'AZNCF']"
5464,1.0,1.0,1.0,0001698990,['NYSE'],Magnolia Oil & Gas Corp,1231,1311,Crude Petroleum & Natural Gas,['MGY']
5465,1.0,1.0,1.0,0001720671,['Nasdaq'],"HashiCorp, Inc.",0131,7371,Services-Computer Programming Services,['HCP']
5466,0.0,0.0,0.0,0001734262,['OTC'],CooTek(Cayman)Inc.,1231,7374,Services-Computer Processing & Data Preparation,['CTKYY']
5467,1.0,1.0,1.0,0001471781,['OTC'],GBT Technologies Inc.,1231,8742,Services-Management Consulting Services,['GTCH']
5468,0.0,0.0,1.0,0001260563,['NYSE'],"Virtus Dividend, Interest & Premium Strategy Fund",,6163,Loan Brokers,['NFJ']
5469,1.0,1.0,1.0,0001534155,[''],"Ameri Metro, Inc. (formerly Yellowwood)",0731,1600,Heavy Construction Other Than Bldg Const - Contractors,['ARMT']
5470,0.0,0.0,0.0,0001446626,['OTC'],Ube Industries Ltd,0331,6770,Blank Checks,['UBEOF']
5471,0.0,0.0,0.0,0001874985,[''],"Rhodium Enterprises, Inc.",1231,7374,Services-Computer Processing & Data Preparation,['RHDM']
5472,1.0,1.0,1.0,0001821160,['NYSE'],Guild Holdings Co,1231,6162,Mortgage Bankers & Loan Correspondents,['GHLD']
5473,1.0,1.0,1.0,0001726822,[''],Adorbs Inc.,1231,2300,Apparel & Other Finishd Prods of  Fabrics & Similar Matl,['ADOB']
5474,1.0,1.0,1.0,0001627452,[''],ME Renewable Power Corp,1231,7372,Services-Prepackaged Software,['MEPW']
5475,1.0,1.0,1.0,0001712184,"['Nasdaq', 'OTC', 'Nasdaq']",Liberty Latin America Ltd.,1231,4841,Cable & Other Pay Television Services,"['LILA', 'LILAB', 'LILAK']"
5476,0.0,0.0,1.0,0001608741,['Nasdaq'],Nuveen NASDAQ 100 Dynamic Overwrite Fund,1231,,,['QQQX']
5477,1.0,1.0,1.0,0001840920,"['Nasdaq', 'Nasdaq', 'Nasdaq']",Tech & Energy Transition Corp,0331,6770,Blank Checks,"['TETC', 'TETCW', 'TETCU']"
5478,1.0,1.0,1.0,0001051627,['Nasdaq'],AXT INC,1231,3674,Semiconductors & Related Devices,['AXTI']
5479,1.0,1.0,1.0,0001865697,['Nasdaq'],Genesis Growth Tech Acquisition Corp.,1231,6770,Blank Checks,['GGAA']
5480,1.0,1.0,1.0,0001025835,"['Nasdaq', 'Nasdaq']",ENTERPRISE FINANCIAL SERVICES CORP,1231,6022,State Commercial Banks,"['EFSC', 'EFSCP']"
5481,1.0,1.0,1.0,0000912463,['NYSE'],GUESS INC,0128,2340,"Women's, Misses':  Children's & Infants' Undergarments",['GES']
5482,0.0,0.0,0.0,0000946394,['NYSE'],Ellomay Capital Ltd.,1231,4911,Electric Services,['ELLO']
5483,0.0,0.0,1.0,0001790515,['Nasdaq'],EQONEX Ltd,,7389,"Services-Business Services, NEC",['EQOS']
5484,1.0,1.0,1.0,0001854963,"['Nasdaq', 'Nasdaq']","SHF Holdings, Inc.",1231,6199,Finance Services,"['SHFS', 'SHFSW']"
5485,1.0,1.0,1.0,0001411207,['NYSE'],Allison Transmission Holdings Inc,1231,3714,Motor Vehicle Parts & Accessories,['ALSN']
5486,1.0,1.0,1.0,0001839550,"['NYSE', 'NYSE', 'NYSE']",Figure Acquisition Corp. I,1231,6770,Blank Checks,"['FACA', 'FACA-WT', 'FACA-UN']"
5487,0.0,0.0,1.0,0001177162,['NYSE'],EATON VANCE NEW YORK MUNICIPAL BOND FUND,0930,,,['ENX']
5488,1.0,1.0,1.0,0001121702,['Nasdaq'],"YIELD10 BIOSCIENCE, INC.",1231,3080,Miscellaneous Plastics Products,['YTEN']
5489,1.0,1.0,1.0,0001364479,['NYSE'],HERC HOLDINGS INC,1231,7350,Services-Miscellaneous Equipment Rental & Leasing,['HRI']
5490,1.0,1.0,1.0,0001102432,['OTC'],"VIKING ENERGY GROUP, INC.",1231,1311,Crude Petroleum & Natural Gas,['VKIN']
5491,1.0,1.0,1.0,0000805928,['Nasdaq'],"Axogen, Inc.",1231,3845,Electromedical & Electrotherapeutic Apparatus,['AXGN']
5492,1.0,1.0,1.0,0001411342,"['NYSE', 'NYSE', 'NYSE']",Ellington Financial Inc.,1231,6500,Real Estate,"['EFC', 'EFC-PA', 'EFC-PB']"
5493,1.0,1.0,1.0,0001801169,['Nasdaq'],Opendoor Technologies Inc.,1231,6531,Real Estate Agents & Managers (For Others),['OPEN']
5494,1.0,1.0,1.0,0001631569,['NYSE'],Community Healthcare Trust Inc,1231,6798,Real Estate Investment Trusts,['CHCT']
5495,1.0,1.0,1.0,0001824677,"['Nasdaq', 'Nasdaq', 'Nasdaq']",One Equity Partners Open Water I Corp.,1231,6770,Blank Checks,"['OEPW', 'OEPWU', 'OEPWW']"
5496,1.0,1.0,1.0,0001339005,['Nasdaq'],FEMASYS INC,1231,3841,Surgical & Medical Instruments & Apparatus,['FEMY']
